f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,label
83.973,86.38,89.528,87.717,88.068,90.339,87.182,89.297,90.172,90.461,89.406,86.351,83.863,87.617,86.848,86.276,96.964,109.88,97.652,99.468,99.559,97.088,95.095,97.196,98.455,95.314,93.239,96.947,97.667,97.401,94.398,94.756,92.038,95.623,94.341,95.643,96.544,97.189,96.793,96.502,92.032,105.2,104.06,104.88,110.51,106.78,107.01,104.99,108.97,106.52,104.59,112.81,111.52,111.42,109.16,107.22,108.97,108.02,108.85,110.51,109.88,112.29,111.7,110.09,106.96,107.14,107.79,1
115.53,116.28,118.19,119.58,114.92,109.27,111.64,110.75,114.68,119.54,118.72,118.73,115.26,114.29,116.03,113.7,116.35,97.692,116.83,120.08,119.4,119.42,120.95,120.11,118.66,114.59,118.06,120.15,120.14,119.04,117.67,116.4,116.37,99.735,102.81,109.84,114.91,116.94,114.68,116.53,118.35,94.186,97.553,100.05,97.504,101.21,104.37,106.19,101.92,109.38,112.37,93.547,96.936,98.472,99.149,100.74,101.92,98.494,102.53,97.504,97.692,97.744,96.146,96.473,94.5,94.063,94.715,1
98.267,95.627,93.928,90.828,87.212,82.961,82.282,86.22,111.71,106.76,101.51,97.508,88.738,81.959,81.137,83.994,100.97,111.36,101.49,96.104,91.983,86.809,84.529,86.429,89.018,104.24,101.22,97.284,96.869,94.199,92.414,93.257,93.878,110.35,109.69,109.21,108.37,107.31,104.91,103.72,103.12,112.21,110.42,111.74,109.95,110.36,111.52,112.55,113.35,110.53,109.07,112.49,114.01,116.01,114.3,113.08,113.35,110.15,108.74,109.95,111.36,114.83,113.36,111.01,112.71,113.59,112.02,1
112.52,110.57,111.36,112.82,112.43,113.7,117.13,115.43,113.81,117.2,113.49,113.77,115.18,114.34,118.66,116.76,116.36,107.19,116.52,116.38,111.96,113.48,114.22,116.81,119.24,121.8,120.63,118.79,118.23,121.15,121.74,122.33,123.01,121.6,120.53,122.57,121.11,122.56,122.97,122.26,120.18,113.07,114.82,116.61,108.24,115.74,114.02,113.92,99.175,113.14,107.25,98.035,98.953,97.061,98.545,97.998,99.175,101.02,104.45,108.24,107.19,107.94,105.99,108.71,111.46,114.12,111.36,1
114.37,116.03,118.79,118.57,117.45,117.95,117.99,117.76,121.22,121.7,126.18,124.78,125.05,127.4,127.34,128.18,127.02,108.02,125.69,124.41,124.02,124.77,122.6,124.27,128.9,124.39,123.71,121.94,121.68,123.01,121.95,121.9,121.11,126.51,123.27,116.74,111.84,111.29,107.83,98.469,94.478,106.16,101.13,90.999,105.02,87.894,91.762,96.356,106.67,102.41,103.92,96.357,95.612,100.59,108.72,110.68,106.67,109.9,109.43,105.02,108.02,111.67,113.68,114.88,115.86,113.65,114.38,1
88.109,92.119,95.853,94.07,93.266,94.737,95.986,98.19,93.44,96.268,98.359,97.001,98.587,100.97,99.812,105.99,119.16,129.06,121.32,119.06,117.87,118.81,121.71,123.7,124.03,116,112.87,114.85,117.78,120.78,120.04,119,117.11,112.69,108.21,107.2,111.15,112.28,111.36,110.51,110.24,118.7,121.22,122.23,130.05,121.96,120.38,119.21,126.8,118.13,118.36,129.74,130.35,132.41,130.65,129.62,126.8,126.16,125.23,130.05,129.06,129.62,130.02,128.59,125.61,126.9,129.14,1
125.65,127.7,127.5,127.56,130.63,130.2,126.6,129.8,133.86,134.66,136.32,133.58,131.17,124.62,121.75,122.8,132.94,112.43,136.56,134.86,132.95,131.53,130.93,131.48,127.07,134.6,135.56,134.43,131.17,128.85,131.48,131.48,127.65,136.22,132.79,132.41,131.57,127.91,127.94,128.45,127.27,133.31,133.79,130.52,110.2,128.55,130.71,129.69,111.97,128.88,129.43,120.61,120.42,115,112.19,112.21,111.97,112.51,112.63,110.2,112.43,117.12,119.51,121.42,119.74,117.68,119.12,1
118.72,120.46,118.62,117.82,118.65,117.86,115.56,119.77,129.7,130.26,128.61,130.37,131.15,128.62,126.56,127.71,131.22,128.5,128.47,129.81,132.99,134.61,130.1,128.36,130.99,136.94,135.93,137.41,137.99,136.25,134.22,133.58,133.77,124.21,125.05,124.17,122.54,119.75,119.85,119.59,120.68,124.29,123.88,124.28,126.78,123.83,121.78,123.09,129.55,122.07,122.73,128.77,128.72,130.4,130.32,128.86,129.55,127.2,126.67,126.78,128.5,128.94,129.06,126.77,126.04,126.11,126.24,1
134.37,134.26,133.96,135.7,131.3,129.36,125.83,128.3,136.21,136.58,135.77,134.51,129.9,124.98,125.56,127.06,136.08,134.22,137.5,140.35,139.77,137.98,137.42,141.55,139.47,139.46,139.89,141.29,137.61,138.75,137.31,138.34,137.68,127.52,128.57,129.89,128.34,126.84,124.7,127.2,125.57,107.93,112.89,111.96,132.62,112.31,110.4,108.03,125.67,107.8,108.02,123.01,123.13,126.02,125.5,125.07,125.67,128.42,125.78,132.62,134.22,133.72,132.6,133.39,134.84,135.28,135.59,1
138.14,138.93,139.9,139.05,137.11,137.46,137.64,138.83,136.58,136.8,140.43,136.9,131.6,129.93,129.65,130.6,140.53,124.17,138.57,136.52,133.81,133.42,134.48,135.52,135.53,141.57,141.38,140.1,138.9,138.13,138.02,140.52,137.97,124.35,126.49,127.04,126.13,125.32,124.45,123.98,122.52,102.31,103.25,104.86,126.38,103.9,101.61,104.76,115.99,103.11,104.07,114.57,116.27,116.07,116.32,116.41,115.99,112.43,113.92,126.38,124.17,122.75,125.49,125.1,127.12,124.35,125.79,1
127.57,130,128.4,127.88,126.67,128.58,128.06,128.71,120.14,122.55,121.44,120.3,119.38,122.14,126.76,128.36,112.42,84.413,114.69,116.53,114.92,112.9,110.94,112.44,114.78,95.887,94.828,99.995,100.68,100,101.62,104.53,107.92,102.08,101.63,101.78,103.93,104.5,102.94,102.28,101.98,76.632,81.286,80.933,84.448,81.131,80.56,80.86,87.423,79.377,80.064,84.283,80.238,81.398,80.098,84.264,87.423,91.697,91.646,84.448,84.413,88.852,95.252,100.57,105.55,108.31,104.87,1
88.102,86.527,92.598,98.015,100.52,100.58,102.19,97.782,92.115,93.945,94.207,97.81,96.623,97.116,96.745,95.503,95.299,96.934,93.805,90.483,92.075,93.261,93.854,94.115,94.012,93.812,93.242,92.651,89.406,86.034,89.476,90.127,89.467,86.69,89.521,98.526,99.62,97.508,96.838,93.453,90.81,94.736,98.727,102.35,95.759,104.33,105.04,104.94,93.904,102.62,101.15,94.474,95.528,91.46,93.553,94.824,93.904,93.006,94.719,95.759,96.934,92.907,91.519,91.865,93.04,93.651,94.646,1
104.31,103.44,101.06,100.3,100.06,101.98,102.26,100.61,102.28,100.75,100.07,101.5,102.03,102.16,104.91,104.59,101.83,99.414,104.69,104.35,105.74,108.3,106.13,106.91,105.67,103.3,102.8,104.62,103.45,103.07,105.72,106.07,104.63,99.745,100.16,100.58,102.26,104.55,107.86,104.21,101.81,101.8,102.85,103.13,99.095,105.87,106.9,105.92,102.55,104.55,101.2,102.12,104.15,106.57,103.81,104.08,102.55,102.61,98.47,99.095,99.414,101.39,100.91,100.22,96.388,96.468,98.79,1
100.17,100.96,99.538,99.408,97.626,94.218,94.589,94.633,102.36,104.15,101.61,96.188,94.824,92.203,94.534,95.327,102.44,83.974,101.34,94.073,87.672,83.853,85.537,87.092,90.126,94.792,93.361,91.45,86.63,81.819,77.581,77.271,82.236,95.755,93.423,93.039,93.137,87.723,78.712,74.949,80.519,94.674,92.437,93.162,88.687,90.611,88.477,86.665,91.794,79.066,78.274,89.294,87.942,86.137,86.927,92.349,91.794,90.858,87.473,88.687,83.974,84.782,87.689,92.572,92.014,92.297,92.328,1
96.917,94.967,90.158,88.936,86.479,85.281,85.968,87.133,93.013,95.175,93.587,88.526,89.4,93.973,98.749,101.91,90.574,118.56,92.464,98.634,105.12,108.45,112.01,116.09,116.32,90.907,100.09,109.63,115.59,113.36,115.69,115.5,113.73,106.11,111.86,112.31,116.79,121.38,120.16,115.34,114.2,115.89,117.29,119.09,116.66,118.78,118.56,116,116.7,114.42,111.62,113.76,117.44,118.47,117.58,116.78,116.7,117.89,113.49,116.66,118.56,119.15,122.11,118.13,116.29,116.26,116.03,1
111.48,109.75,111.44,111.6,108.69,109.57,109.21,108.49,106.44,108.31,111.83,110.4,108.44,110.51,109.25,108.96,110.54,110,109.49,110.33,112.15,111.46,112,114.66,112.92,114.13,110.93,108.09,108.83,113.53,114.27,114.76,113.96,111.24,113.42,110.52,109.63,112.75,114.28,112.68,110.89,116.44,113.61,109.78,109.25,108.72,111.56,112.06,107.08,111.34,114.42,113.83,112.19,110.66,108.29,109.31,107.08,106.94,106.42,109.25,110,111.36,110.5,111.32,107.58,111.56,108.8,1
109.63,108.01,107.92,107.3,110.05,111.08,112.21,107.15,110.83,109.72,106.9,106.22,106.05,107.57,107.49,107.48,109.26,102.2,108.03,107.56,110.04,110.99,111.62,108.88,110.71,105.88,106.12,106.64,103.33,105.86,107.58,109.84,110.77,94.064,93.817,94.405,93.663,92.687,94.69,94.76,91.205,102.15,99.065,101.24,101.14,103.38,101.51,102.27,98.846,98.73,97.954,97.387,97.085,96.442,96.966,96.919,98.846,94.726,92.066,101.14,102.2,100.27,100.05,99.259,96.372,93.808,92.861,1
90.557,93.396,96.264,96.087,93.589,95.188,92.612,90.5,93.517,92.171,93.014,96.774,98.683,96.165,99.453,100.26,102.89,101.79,104.63,101.43,102.12,103.01,103.01,108.11,105.29,103.43,100.46,100.77,100.8,100.8,101.73,99.184,99.454,105.31,103.97,103.39,104.68,102.01,100.77,99.731,98.519,101.06,99.725,100.67,100.52,102.28,100.26,100.32,102.68,100.08,100.08,100.39,102.97,102.33,100.51,101,102.68,104.43,103.69,100.52,101.79,104.53,102.44,101.68,99.766,101.62,101.48,1
100.11,103.56,103.35,102.88,99.69,99.705,99.065,99.028,91.352,91.441,87.801,89.511,91.654,93.932,96.47,98.607,91.177,96.871,91.586,90.613,90.352,91.034,96.32,100.8,100.91,105.57,105.72,101.5,104.63,104.44,102.66,104.93,101.99,104.09,104.86,104.74,109.37,106.79,107.4,105.46,104.37,101.19,99.854,99.897,98.695,103.75,103.51,101.65,100.09,101.02,101.87,98.395,98.542,98.615,100.69,101,100.09,101.18,99.831,98.695,96.871,98.357,97.342,95.847,98.246,97.943,98.915,1
99.864,98.83,96.25,96.704,92.956,95.601,98.93,98.144,86.839,89.574,88.932,85.252,83.937,82.718,80.732,82.624,82.856,86.89,83.449,83.023,83.927,86.75,88.972,84.628,83.784,95.239,96.913,98.041,98.116,96.991,100.98,102.57,97.219,96.562,96.371,98.85,99.069,99.569,99.043,96.884,97.676,94.358,96.359,95.053,84.778,96.149,96.532,99.159,92.76,97.508,96.637,93.546,93.928,91.837,94.951,94.147,92.76,92.202,92.552,84.778,86.89,86.533,88.819,89.504,88.719,88.064,87.996,1
91.342,89.941,89.101,91.692,92.824,96.14,93.749,91.916,88.94,87.564,89.183,88.44,91.55,95.961,92.829,90.53,78.339,94.426,78.366,78.533,81.996,83.374,84.467,82.186,80.662,84.14,84.436,85.274,89.361,88.599,89.588,89.947,87.997,88.776,91.409,90.479,91.897,89.282,88.191,90.39,88.34,85.21,87.293,88.809,91.469,87.871,84.276,81.714,89.383,84.882,86.75,82.881,87.314,90.28,91.308,89.619,89.383,89.711,88.426,91.469,94.426,95.581,94.531,95.147,94.869,93.377,93.122,1
93.389,91.474,94.566,94.369,91.89,91.043,88.101,89.393,91.736,92.77,93.386,93.036,90.879,93.122,93.231,95.273,89.453,80.447,90.698,91.438,92.377,93.225,94.107,94.386,93.925,91.59,92.747,96.62,98.724,97.981,95.759,96.562,94.412,96.445,95.787,94.916,96.283,96.341,95.789,92.899,91.295,87.757,87.433,85.604,79.989,90.639,91.837,91.696,80.488,90.443,90.644,80.962,78.352,80.238,84.024,82.501,80.488,81.59,80.725,79.989,80.447,82.294,80.325,79.225,78.776,76.267,76.823,1
79.389,80.207,76.441,76.903,80.491,80.318,81.246,77.923,76.88,76.754,75.812,80.795,79.976,79.896,79.296,78.853,74.498,59.838,73.84,73.839,75.682,75.886,74.052,74.971,76.248,73.102,76.397,75.765,74.635,77.071,74.616,76.487,75.063,83.968,86.65,87.808,84.106,85.37,84.292,85.102,84.63,84.165,85.729,83.875,67.321,79.025,79.365,76.883,48.852,76.824,78.961,66.722,59.999,56.921,53.106,50.989,48.852,48.927,51.349,67.321,59.838,54.256,49.76,50.856,47.871,51.968,53.071,1
76.57,74.726,77.824,75.325,77.085,74.701,76.377,83.025,78.054,75.089,76.967,82.369,85.64,87.607,86.634,91.668,80.362,90.761,80.575,82.844,85.58,89.081,95.772,94.7,93.848,79.943,84.711,87.801,91.136,93.568,96.589,95.226,102,85.045,85.952,94.1,96.675,95.496,95.056,102.28,105.64,82.466,85.296,90.259,88.289,94.757,96.262,102.31,99.115,103.11,97.617,85.223,90.94,94.706,95.093,95.35,99.115,104.49,107.62,88.289,90.761,93.732,100.11,98.896,96.412,105.03,108.16,1
91.047,92.936,97.5,99.597,95.335,94.759,102.67,106.86,81.931,87.783,92.204,96.554,93.776,92.613,100.05,106.73,86.114,85.547,91.688,94.852,95.985,95.704,100.43,105.7,109.44,88.525,93.41,97.953,101.48,100.22,101.35,106.2,108.78,81.754,88.256,97.108,100.31,101.39,98.594,103.11,107.59,73.102,80.625,92.729,84.343,97.361,97.964,96.899,90.17,99.781,101.55,78.558,82.23,92.843,97.126,93.516,90.17,92.956,94.065,84.343,85.547,89.019,96.629,96.667,97.994,97.724,103.18,1
82.567,89.465,93.124,96.173,98.102,100.23,99.193,105.67,80.018,84.193,93.62,96.534,96.891,98.593,101.42,104.22,79.685,82.555,83.741,88.532,91.481,92.84,98.286,99.284,102,71.483,76.995,85.698,88.971,91.974,94.348,95.774,98.08,71.154,72.687,81.413,88.852,90.594,94.389,94.101,92.125,81.802,81.468,83.369,78.949,86.332,86.682,89.301,88.977,86.813,87.188,81.966,83.322,82.312,85.765,86.525,88.977,87.974,89.128,78.949,82.555,86.372,88.226,86.767,90.109,87.296,90.091,1
82.251,78.104,76.294,76.482,77.722,77.932,76.775,75.683,85.357,83.434,79.612,72.102,71.904,77.733,75.886,72.874,87.769,76.92,87.603,83.739,79.163,78.253,80.021,76.514,73.412,91.75,88.749,87.862,89.838,89.237,87.803,86.56,80.49,90.088,87.194,88.129,87.21,87.396,86.053,88.092,87.366,83.514,80.861,82.6,80.976,80.544,78.85,82.305,76.45,78.064,79.527,76.485,79.123,82.114,73.008,74.178,76.45,71.14,67.425,80.976,76.92,78.171,75.435,74.096,74.497,72.708,73.182,1
89.328,86.489,83.683,80.223,79.437,78.137,81.746,86.068,94.252,93.808,89.125,84.754,86.766,87.165,86.322,89.932,98.476,96.427,96.886,93.866,90.625,90.132,90.833,93.461,94.886,103.6,100.27,94.691,94.209,91.534,90.363,94.923,96.976,101.88,101.06,97.431,97.057,99.827,101.31,98.761,97.946,104.65,104.3,98.691,96.748,99.849,98.554,103.35,101.1,102.45,101.56,99.985,102.71,101.51,101.63,99.975,101.1,99.756,102.92,96.748,96.427,95.702,97.589,95.688,96.381,95.855,95.403,1
98.581,97.126,98.184,95.093,95.419,93.617,98.655,102.24,101.13,98.584,98.686,94.415,96.166,97.195,100.96,103.86,101.08,103.79,99.973,100.77,99.181,99.523,99.335,102.01,100.3,102.47,101.07,100.91,94.636,96.465,95.813,98.417,95.891,103.68,104.37,106.84,103.06,102.19,98.434,93.785,94.87,105.73,105.98,106.49,104.03,104.46,105.9,107.11,102.11,103.45,105.09,100.78,102.73,101.16,100.38,105.17,102.11,104.8,103.28,104.03,103.79,103.74,101.83,101.58,101.52,103.96,104.26,1
98.155,99.007,102.66,103,103.75,101.39,98.201,98.627,105.74,103.74,104.2,105.67,104.94,103.86,102.3,104.57,105.51,101.43,102.32,102.03,103.53,102.47,102.57,108.17,108.8,98.623,99.037,96.638,93.194,97.959,97.212,96.428,94.937,98.606,98.931,97.429,95.59,94.968,96.202,97.984,95.859,103.02,101.53,101.38,101.65,99.416,97.539,104.98,102.97,106.47,105.87,104.37,103.45,105.22,102.28,102.36,102.97,104.66,103.42,101.65,101.43,103.4,104.22,104.81,107.37,109.16,110.94,1
101.42,103.95,106.2,101.26,99.525,103.49,104.39,105.88,104.01,105.06,105.44,102.96,99.604,103.22,105.61,105.52,108.61,106.28,106.92,108.43,106.97,106.64,108.62,107.53,107.77,108.29,105.4,104.21,104.45,102.17,102.82,107.87,108.53,110.82,108.99,107.91,107.97,108.48,109.42,108.52,110.21,107.12,109.44,110.34,107.27,108.5,110.57,110.25,109.94,108.31,112.1,104.36,104.38,108.96,111.01,113.11,109.94,110.35,107.53,107.27,106.28,108.94,111.55,111.35,109.2,106.26,102.78,1
103.63,104.35,105.18,104.96,107.68,106.46,106.13,103.32,104.99,107.07,102.68,103.91,103.23,104.18,105.04,104.51,111.35,86.324,113.22,108.67,109.56,111.73,112.86,114.7,112.67,101.85,103.62,106.07,107.77,110.42,112.61,108.45,106.82,105.45,110.95,112.31,110.24,112.01,114.22,114.04,107.99,115.9,114.15,116.5,86.326,118.08,116.64,113.12,101.32,109.75,109.87,107.56,105.27,107.48,106.75,104.7,101.32,102.54,104.92,86.326,86.324,87.794,90.517,89.382,90.964,90.643,89.868,1
90.81,92.137,90.138,90.524,90.716,88.561,92.686,96.462,87.915,86.595,86.147,83.98,82.467,84.071,86.374,93.246,92.163,110.21,94.362,96.317,93.842,95.03,93.106,93.453,93.1,91.644,91.659,93.449,95.355,98.526,97.311,95.687,95.1,92.767,93.069,93.37,96.336,96.074,97.249,96.742,96.337,102.2,100.96,102.76,109.25,103.96,103.68,104.31,108.73,103.53,99.43,106.34,105.86,109.04,109.1,107.43,108.73,103.43,102.12,109.25,110.21,112.32,111.26,106.19,105.38,106.84,110.02,1
110.7,111.36,109.77,108.57,107.57,110.15,109.93,111.05,114.3,114.17,116.05,113.62,110.92,107.34,103.99,104.68,118.76,96.743,116.59,114.23,114.78,113.67,110.12,108.56,108.37,115.26,117.14,115.35,118.05,114.58,117.59,114.2,110.74,119.01,119.39,117.69,120.45,117.81,120.26,118.8,115.64,116.72,118.71,113.51,94.389,111.61,113.05,115.45,111.61,116.47,115.58,105.7,105.14,105.66,108.41,110.38,111.61,116.38,115.95,94.389,96.743,101.66,106.79,109.11,106.04,107.46,109.46,1
88.764,90.647,90.453,93.569,95.803,96.279,101.01,108,86.576,91.409,95.852,92.971,91.091,92.909,96.44,98.841,89.992,110.29,92.929,93.791,89.143,82.709,83.216,85.418,90.298,94.858,92.569,87.728,85.792,85.932,89.175,93.039,94.796,103.88,99.125,92.765,91.527,97.924,98.952,103.41,105.72,109.6,112.31,112.84,111.38,112,111.61,108.96,113.12,111.85,113.56,109.21,111.33,112.24,111.24,114.43,113.12,111.76,109,111.38,110.29,110.92,109.46,109.66,108.66,103.57,97.788,1
113.4,116.16,117.46,116.75,114.98,115.09,114.58,111.43,117.81,119.81,120.85,122.98,117.52,120.71,122.26,124.06,117.24,108.31,116.58,116.24,115.82,113.06,120.35,121.99,122.36,124.92,125.05,126.03,125.94,125.09,123.99,124.88,124.73,120.74,119.13,117.88,119.53,115.77,118.45,116.96,118.91,96.671,94.434,92.241,109.3,94.291,100.26,107.86,107.07,108.7,108.41,102.01,101.28,102.36,103.71,106.06,107.07,110.87,110.09,109.3,108.31,108.83,109.56,108.82,111.73,118.29,122.63,1
116.24,116,117.61,116.68,121.49,124.49,126.33,125.31,129.08,127.47,125.62,123.16,126.84,129.42,128.17,125.54,128.76,119.87,127.08,124.99,123.34,124.52,126.05,127.4,125.93,122.21,124.62,124.49,123.55,122.48,121.86,120.01,120.41,95.989,99.847,110.47,114.79,111.64,105.95,104.31,100.59,105.94,111.18,111.87,119.04,103.63,97.975,97.812,111.26,105.83,109.19,114.01,118.47,117.72,110.91,110.03,111.26,117.09,120.3,119.04,119.87,119.52,119.61,119.38,117.81,119.21,120.3,1
101.26,105.97,107.4,105.06,103.34,103.63,106.64,107.19,105.29,105.46,104.42,105.69,106.18,103.13,99.818,98.297,123.82,127.22,122.49,119.92,123.44,120.15,115.62,109.47,113.18,115.52,115.93,117.73,118.35,113.02,106.7,103.23,100.9,106.8,104.09,109.61,107.27,103.37,102.35,103.1,105.92,118.91,117.53,118.82,125.43,119,118.34,120.85,129.75,119.73,120.68,123.83,125.8,126.37,124.94,125.19,129.75,127.78,128.4,125.43,127.22,127.58,130.68,131.09,130.74,131.11,129.98,1
129.28,131.04,130.84,130.17,127.33,128.71,127.27,128.87,126.22,125.17,126.77,131.39,129.52,129.72,131.7,131.38,128.91,113.82,131.08,131.95,135.71,133.08,133.84,132.64,131.88,128.64,131.23,135.37,136.13,136.56,136.02,135.5,133.01,125.56,128.96,131.51,131.17,130.63,132.51,131.18,131.06,127.36,131.52,131.84,116.06,131.32,132.6,129.53,115.08,130.4,129.66,111.29,112.56,114.12,113.65,115.29,115.08,116.3,114.93,116.06,113.82,118.57,117.48,117.61,117.11,112.63,112.21,1
122.94,123.77,121.35,125.79,126.53,123.91,123.61,123.55,127.34,127.58,127.42,128.7,129.25,125.12,128.08,125.69,130.75,127.04,130.86,125.8,129.21,126.68,126.28,127.72,132.43,128.93,127.85,125.35,131.06,128.44,127.65,127.94,125.67,120.4,122.15,122.45,122.16,118.08,114.04,109.92,106.99,121.17,120.78,120.04,123.98,119.02,114.34,117.23,126.06,112.31,114.71,125.83,127.03,125.6,124.89,124.49,126.06,129.55,130.19,123.98,127.04,128.91,130.01,132.82,134.28,134.7,132.45,1
128.34,131.69,132.48,135.52,135.34,134.07,129.93,132.19,128.18,131.09,134.72,135.84,133.24,133.19,131.28,132.45,140.7,132.9,141.33,141.73,141.38,138.5,139.96,138.96,137.22,136.74,138.59,135.69,134.93,133.37,137.7,137.93,133.58,126.3,128.84,127.93,124.26,122.99,122.42,123.36,118.52,108.28,110.34,107.21,135.22,105.93,107.82,111.75,121.33,110.43,109.25,122.9,120.48,120.72,120.94,121.85,121.33,122.66,122.21,135.22,132.9,132.79,137.31,135.85,138.06,135.52,133.45,1
139.61,138.63,139.62,138.03,135.91,137.53,136.94,133.42,131.01,135.45,136.77,139.02,139.66,141.25,139.93,137.57,132.96,127.39,134.81,134.94,136.45,140.61,142.99,146.43,142.42,137.25,134.73,134.22,132.74,136,139.11,136.63,134.57,118.84,120.15,121.55,122.57,123.77,123.47,119.65,116.17,104.46,104.02,103.06,126,101.09,103.57,110.24,111.99,113.16,113.12,114.21,115.3,115.43,111.31,109.72,111.99,110.73,113.23,126,127.39,129.12,127.51,126.13,126.4,126.29,126.19,1
130.3,129.42,129.9,127.72,129.91,128.1,128.99,131.81,125.72,125.43,124.83,121.99,119.37,116.72,118.36,120.88,113.19,95.556,110.72,108.1,106.66,102.26,97.849,98.863,100.68,110.24,108.02,108.12,105.42,102.78,104.02,104.58,101.4,106.48,105.27,107.98,107.37,109.62,109.22,106.02,106.29,80.63,81.166,81.658,99.77,81.466,85.134,83.997,91.517,84.17,82.602,89.83,87.448,88.593,91.299,91.315,91.517,86.123,84.479,99.77,95.556,92.056,93.611,91.489,88.667,85.483,84.672,1
95.003,90.799,86.995,86.206,88.524,88.041,83.934,86.26,93.647,89.156,87.453,90.382,88.658,86.754,81.546,86.366,93.661,93.312,92.376,89.498,88.884,83.047,80.894,80.906,85.397,86.544,87.156,86.074,86.17,86.51,91.271,95.634,100.73,92.74,96.038,99.713,100.45,103.22,103.43,107.17,111.73,100.28,98.039,101.15,94.554,100.4,100.07,99.605,94.195,99.4,102.56,93.111,92.952,93.19,89.873,92.412,94.195,92.667,90.916,94.554,93.312,92.75,91.164,94.021,98.876,98.01,92.393,1
101.6,99.383,98.275,101.47,104.29,104.14,102.41,104.93,104.12,103.36,99.519,101.63,102.66,102.42,105.23,106.55,103.52,101.14,101.34,100.67,100.33,100.97,103.36,104.04,102.39,101.09,99.771,101.38,100.69,105.42,103.17,102.91,103.32,97.637,96.078,95.458,96.428,101.79,100.25,101.27,102.96,97.81,98.456,98.447,100.83,97.054,98.253,101.09,98.064,101.85,100.46,97.07,103.01,103.35,101.22,98.832,98.064,94.723,92.702,100.83,101.14,100.98,102.08,99.145,93.695,95.369,92.934,1
93.811,95.188,92.677,93.208,94.493,92.305,92.811,92.891,96.42,97.391,95.972,93.582,93.362,90.354,89.099,91.699,94.435,82.685,92.649,93.224,93.193,91.893,88.109,85.155,89.254,85.98,88.453,90.965,91.688,94.526,93.131,90.134,91.167,84.8,86.952,86.152,89.803,95.622,94.352,93.78,93.863,79.807,81.488,83.579,87.091,88.65,90.153,89.775,101.69,87.93,92.44,84.982,82.838,88.125,95.038,96.934,101.69,104.48,109.67,87.091,82.685,86.689,95.777,106.6,111.11,113.16,113.1,1
86.036,91.001,94.428,99.833,108.72,111.78,112.89,109.49,104.27,111.26,110.63,113.66,113.61,113.62,112.29,113.54,112.27,112.05,112.84,109.12,112.01,113.64,115.18,115.38,115.48,114.26,112.49,114.19,117.38,116.85,111.72,109.81,111.38,113.51,114.17,113.86,112.68,116.01,112.09,111.18,113.79,113.01,115,115.43,114.71,114.52,116.09,114.28,111.29,111.05,111.22,114.13,113.84,112.41,108.7,110.49,111.29,111.68,114.77,114.71,112.05,111.97,111.74,113.25,115.01,117.36,116.27,1
